timestamp, name, pci.bus_id, driver_version, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2021/04/30 09:11:53.241, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 19 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 09:11:53.242, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 09:16:53.243, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 62, 21 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 09:16:53.243, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 09:21:53.244, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 62, 20 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 09:21:53.245, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 09:26:53.245, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 50 %, 16 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 09:26:53.246, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 09:31:53.248, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 60, 21 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 09:31:53.248, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 09:36:53.250, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 19 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 09:36:53.250, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 09:41:53.252, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 20 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 09:41:53.253, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 09:46:53.254, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 21 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 09:46:53.254, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 09:51:53.256, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 60, 28 %, 8 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 09:51:53.257, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 09:56:53.258, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 20 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 09:56:53.258, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 10:01:53.259, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 27 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 10:01:53.260, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 10:06:53.261, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 60, 20 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 10:06:53.262, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 10:11:53.263, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 60, 21 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 10:11:53.264, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 10:16:53.266, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 26 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 10:16:53.266, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 10:21:53.268, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 0 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 10:21:53.269, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 10:26:53.270, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 27 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 10:26:53.271, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 10:31:53.272, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 20 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 10:31:53.273, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 10:36:53.274, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 20 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 10:36:53.274, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 10:41:53.276, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 62, 21 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 10:41:53.276, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 10:46:53.278, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 62, 20 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 10:46:53.278, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 10:51:53.280, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 60, 20 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 10:51:53.280, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 10:56:53.282, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 60, 15 %, 5 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 10:56:53.283, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 11:01:53.284, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 19 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 11:01:53.284, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 11:06:53.285, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 19 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 11:06:53.286, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 11:11:53.287, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 20 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 11:11:53.288, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 11:16:53.289, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 60, 18 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 11:16:53.290, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 11:21:53.291, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 21 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 11:21:53.292, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 11:26:53.293, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 60, 19 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 11:26:53.293, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 11:31:53.294, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 60, 19 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 11:31:53.295, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 11:36:53.296, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 27 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 11:36:53.297, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 11:41:53.298, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 60, 27 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 11:41:53.298, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 11:46:53.300, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 67 %, 37 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 11:46:53.301, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 11:51:53.302, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 20 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 11:51:53.302, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 11:56:53.304, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 59, 13 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 11:56:53.305, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48046 MiB, 530 MiB
2021/04/30 12:01:53.306, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 19 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 12:01:53.307, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48046 MiB, 530 MiB
2021/04/30 12:06:53.308, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 31 %, 5 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 12:06:53.309, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 12:11:53.310, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 60, 20 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 12:11:53.311, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 12:16:53.312, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 17 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 12:16:53.312, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 12:21:53.313, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 62, 57 %, 23 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 12:21:53.314, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 12:26:53.315, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 7 %, 3 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 12:26:53.316, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 12:31:53.317, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 62, 20 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 12:31:53.317, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 12:36:53.318, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 60, 20 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 12:36:53.318, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 12:41:53.319, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 20 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 12:41:53.320, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 12:46:53.321, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 27 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 12:46:53.322, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 12:51:53.323, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 60, 20 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 12:51:53.323, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 12:56:53.324, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 62, 71 %, 39 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 12:56:53.325, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 13:01:53.326, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 21 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 13:01:53.326, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 13:06:53.327, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 21 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 13:06:53.328, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 13:11:53.329, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 60, 13 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 13:11:53.330, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 13:16:53.331, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 60, 21 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 13:16:53.332, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 13:21:53.334, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 11 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 13:21:53.334, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 13:26:53.335, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 60, 14 %, 5 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 13:26:53.336, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 13:31:53.337, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 21 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 13:31:53.338, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 13:36:53.338, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 60, 29 %, 9 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 13:36:53.339, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 13:41:53.340, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 60, 19 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 13:41:53.341, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 13:46:53.342, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 26 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 13:46:53.342, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 13:51:53.344, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 20 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 13:51:53.344, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 13:56:53.346, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 60, 19 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 13:56:53.346, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 14:01:53.347, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 21 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 14:01:53.348, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 14:06:53.349, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 20 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 14:06:53.350, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 14:11:53.352, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 22 %, 7 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 14:11:53.352, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 14:16:53.353, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 21 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 14:16:53.354, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 14:21:53.355, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 60, 23 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 14:21:53.355, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 14:26:53.357, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 26 %, 12 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 14:26:53.357, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 14:31:53.359, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 69 %, 37 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 14:31:53.359, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 14:36:53.361, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 60, 27 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 14:36:53.361, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 14:41:53.363, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 27 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 14:41:53.363, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 14:46:53.365, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 21 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 14:46:53.365, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 14:51:53.366, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 19 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 14:51:53.367, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 14:56:53.368, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 23 %, 4 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 14:56:53.369, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 15:01:53.370, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 60, 23 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 15:01:53.371, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 15:06:53.373, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 62, 20 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 15:06:53.373, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 15:11:53.374, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 62, 21 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 15:11:53.375, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 15:16:53.376, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 60, 28 %, 9 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 15:16:53.377, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 15:21:53.378, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 25 %, 7 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 15:21:53.379, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 15:26:53.380, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 21 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 15:26:53.380, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 15:31:53.381, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 62, 21 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 15:31:53.382, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 15:36:53.383, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 62, 20 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 15:36:53.384, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 15:41:53.385, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 59, 22 %, 8 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 15:41:53.386, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 15:46:53.387, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 62, 21 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 15:46:53.388, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 15:51:53.389, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 9 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 15:51:53.390, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 15:56:53.391, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 21 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 15:56:53.392, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 16:01:53.393, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 62, 20 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 16:01:53.393, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 16:06:53.394, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 10 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 16:06:53.395, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 16:11:53.397, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 19 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
